dataset,backbone,combination,seed,method,budget,trajectory_regime,tasks,used,coverage,auroc,aupr,mean_trajectories,webshop_bucket_variant
dbbench,gemma3,dbbench-gemma3,303,PPL,4,complete_z16_ordered_prefix,300,300,1.0,0.4632883738601824,0.6069787730585765,4.0,
dbbench,gemma3,dbbench-gemma3,303,PPL,6,complete_z16_ordered_prefix,300,300,1.0,0.5003799392097266,0.6455313313239234,6.0,
dbbench,gemma3,dbbench-gemma3,303,PPL,8,complete_z16_ordered_prefix,300,300,1.0,0.5098309270516718,0.649136004244105,8.0,
dbbench,gemma3,dbbench-gemma3,303,PPL,12,complete_z16_ordered_prefix,300,300,1.0,0.534431990881459,0.6703032958599375,12.0,
dbbench,gemma3,dbbench-gemma3,303,PPL,16,complete_z16_ordered_prefix,300,300,1.0,0.5344794832826747,0.6580290211177044,16.0,
dbbench,gemma3,dbbench-gemma3,303,SAUP,16,complete_z16_endpoint_only,300,300,1.0,0.6205357142857142,0.7061286477082165,16.0,
dbbench,gemma3,dbbench-gemma3,303,SD,3,complete_z16_ordered_prefix,300,300,1.0,0.5314874620060791,0.6532188386797689,3.0,
dbbench,gemma3,dbbench-gemma3,303,SD,4,complete_z16_ordered_prefix,300,300,1.0,0.537091565349544,0.6626619093576525,4.0,
dbbench,gemma3,dbbench-gemma3,303,SD,6,complete_z16_ordered_prefix,300,300,1.0,0.537091565349544,0.6626619093576525,6.0,
dbbench,gemma3,dbbench-gemma3,303,SD,8,complete_z16_ordered_prefix,300,300,1.0,0.537091565349544,0.6626619093576525,8.0,
dbbench,gemma3,dbbench-gemma3,303,SD,12,complete_z16_ordered_prefix,300,300,1.0,0.537091565349544,0.6626619093576525,12.0,
dbbench,gemma3,dbbench-gemma3,303,SD,16,complete_z16_ordered_prefix,300,300,1.0,0.537091565349544,0.6626619093576525,16.0,
dbbench,gemma3,dbbench-gemma3,303,SE,3,complete_z16_ordered_prefix,300,300,1.0,0.5499620060790273,0.6662792497825928,3.0,
dbbench,gemma3,dbbench-gemma3,303,SE,4,complete_z16_ordered_prefix,300,300,1.0,0.5479198328267477,0.6645667934655654,4.0,
dbbench,gemma3,dbbench-gemma3,303,SE,6,complete_z16_ordered_prefix,300,300,1.0,0.5479198328267477,0.6645667934655654,6.0,
dbbench,gemma3,dbbench-gemma3,303,SE,8,complete_z16_ordered_prefix,300,300,1.0,0.5479198328267477,0.6645667934655654,8.0,
dbbench,gemma3,dbbench-gemma3,303,SE,12,complete_z16_ordered_prefix,300,300,1.0,0.5479198328267477,0.6645667934655654,12.0,
dbbench,gemma3,dbbench-gemma3,303,SE,16,complete_z16_ordered_prefix,300,300,1.0,0.5479198328267477,0.6645667934655654,16.0,
dbbench,gemma3,dbbench-gemma3,303,SNNE,3,complete_z16_ordered_prefix,300,300,1.0,0.63870155775076,0.730973735821137,3.0,
dbbench,gemma3,dbbench-gemma3,303,SNNE,4,complete_z16_ordered_prefix,300,300,1.0,0.6744158434650456,0.7739772227534647,4.0,
dbbench,gemma3,dbbench-gemma3,303,SNNE,6,complete_z16_ordered_prefix,300,300,1.0,0.6900170972644377,0.7833634212274686,6.0,
dbbench,gemma3,dbbench-gemma3,303,SNNE,8,complete_z16_ordered_prefix,300,300,1.0,0.6928903875379939,0.7835664005918612,8.0,
dbbench,gemma3,dbbench-gemma3,303,SNNE,12,complete_z16_ordered_prefix,300,300,1.0,0.7208396656534954,0.8045462008372007,12.0,
dbbench,gemma3,dbbench-gemma3,303,SNNE,16,complete_z16_ordered_prefix,300,300,1.0,0.7267524696048633,0.8063392251619559,16.0,
dbbench,gemma3,dbbench-gemma3,303,SentSAR,3,complete_z16_ordered_prefix,300,300,1.0,0.5655395136778116,0.6730412949286921,3.0,
dbbench,gemma3,dbbench-gemma3,303,SentSAR,4,complete_z16_ordered_prefix,300,300,1.0,0.55955547112462,0.6698016623171161,4.0,
dbbench,gemma3,dbbench-gemma3,303,SentSAR,6,complete_z16_ordered_prefix,300,300,1.0,0.5839190729483283,0.6966795693736949,6.0,
dbbench,gemma3,dbbench-gemma3,303,SentSAR,8,complete_z16_ordered_prefix,300,300,1.0,0.5852963525835866,0.689858960333882,8.0,
dbbench,gemma3,dbbench-gemma3,303,SentSAR,12,complete_z16_ordered_prefix,300,300,1.0,0.5992591185410334,0.6970775356953437,12.0,
dbbench,gemma3,dbbench-gemma3,303,SentSAR,16,complete_z16_ordered_prefix,300,300,1.0,0.604483282674772,0.6960835230762573,16.0,
dbbench,gemma3,dbbench-gemma3,303,UProp,3,strict_z8_n4_prefix,300,300,1.0,0.5579882218844985,0.6815593625853826,3.0,
dbbench,gemma3,dbbench-gemma3,303,UProp,4,strict_z8_n4_prefix,300,300,1.0,0.5549962006079027,0.6901513746330445,4.0,
dbbench,gemma3,dbbench-gemma3,303,UProp,6,strict_z8_n4_prefix,300,300,1.0,0.5524791033434651,0.7024000279505922,6.0,
dbbench,gemma3,dbbench-gemma3,303,UProp,8,strict_z8_n4_prefix,300,300,1.0,0.5662993920972644,0.7067239685811741,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Adaptive,3,complete_z16_ordered_prefix,300,300,1.0,0.6989777122858721,0.5886490450126816,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Adaptive,4,complete_z16_ordered_prefix,300,300,1.0,0.7365997421256217,0.6040487344162737,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Adaptive,6,complete_z16_ordered_prefix,300,300,1.0,0.7338368023577088,0.6162977214637186,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Adaptive,8,complete_z16_ordered_prefix,300,300,1.0,0.7425400626266347,0.644018274835886,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Adaptive,12,complete_z16_ordered_prefix,300,300,1.0,0.7700313133173697,0.6997276446900361,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Adaptive,16,complete_z16_ordered_prefix,300,300,1.0,0.7876220298397495,0.7581396918137085,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Fixed,3,complete_z16_ordered_prefix,300,300,1.0,0.7304291766439492,0.6343491389202741,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Fixed,4,complete_z16_ordered_prefix,300,300,1.0,0.7248111991158593,0.6771971017677457,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Fixed,6,complete_z16_ordered_prefix,300,300,1.0,0.7551574875667711,0.702670880694763,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Fixed,8,complete_z16_ordered_prefix,300,300,1.0,0.7696168723521827,0.7219772493464397,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Fixed,12,complete_z16_ordered_prefix,300,300,1.0,0.7757874378338552,0.737026855413564,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,BSE-Ciosek-Fixed,16,complete_z16_ordered_prefix,300,300,1.0,0.7876220298397495,0.7581396918137085,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-MaxProb,3,complete_z16_ordered_prefix,300,300,1.0,0.648461963529195,0.5359623304952685,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-MaxProb,4,complete_z16_ordered_prefix,300,300,1.0,0.6553693129489777,0.5411263213166168,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-MaxProb,6,complete_z16_ordered_prefix,300,300,1.0,0.6407257321790385,0.5347937835553452,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-MaxProb,8,complete_z16_ordered_prefix,300,300,1.0,0.6269570823356051,0.5178120183421873,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-MaxProb,12,complete_z16_ordered_prefix,300,300,1.0,0.6091821698286977,0.5076227682776688,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-MaxProb,16,complete_z16_ordered_prefix,300,300,1.0,0.6125437465463254,0.5095211108543809,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-PPL,3,complete_z16_ordered_prefix,300,300,1.0,0.6491526984711732,0.5371822348992397,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-PPL,4,complete_z16_ordered_prefix,300,300,1.0,0.6552311659605821,0.5352614303869557,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-PPL,6,complete_z16_ordered_prefix,300,300,1.0,0.6435347209430835,0.522696806681124,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-PPL,8,complete_z16_ordered_prefix,300,300,1.0,0.6252532694787253,0.505913219706235,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-PPL,12,complete_z16_ordered_prefix,300,300,1.0,0.6085835328789833,0.4965437960802017,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,CoCoA-PPL,16,complete_z16_ordered_prefix,300,300,1.0,0.6087677288635107,0.4936027768821618,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,Degree,3,strict_z8_n4_prefix,300,300,1.0,0.6653849696076626,0.615059002023334,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,Degree,4,strict_z8_n4_prefix,300,300,1.0,0.6771044391232272,0.6237084334062057,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,Degree,6,strict_z8_n4_prefix,300,300,1.0,0.6615859274267821,0.6347061431351804,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,Degree,8,strict_z8_n4_prefix,300,300,1.0,0.665592190090256,0.6506307883657292,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,EigV,3,complete_z16_ordered_prefix,300,300,1.0,0.6367194695155646,0.5413685160378219,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,EigV,4,complete_z16_ordered_prefix,300,300,1.0,0.6587078651685393,0.5542303292951976,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,EigV,6,complete_z16_ordered_prefix,300,300,1.0,0.6482317185485357,0.5696262613932084,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,EigV,8,complete_z16_ordered_prefix,300,300,1.0,0.6394133357892798,0.5713892319923644,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,EigV,12,complete_z16_ordered_prefix,300,300,1.0,0.6436498434334132,0.5877265192289095,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,EigV,16,complete_z16_ordered_prefix,300,300,1.0,0.6558988764044944,0.5995527330544289,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,KLE,3,complete_z16_ordered_prefix,300,300,1.0,0.5953444464910664,0.4759413071592568,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,KLE,4,complete_z16_ordered_prefix,300,300,1.0,0.6007091545404311,0.49395240958720704,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,KLE,6,complete_z16_ordered_prefix,300,300,1.0,0.6191978264873825,0.5312754460096847,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,KLE,8,complete_z16_ordered_prefix,300,300,1.0,0.6191748019893166,0.5582172271837833,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,KLE,12,complete_z16_ordered_prefix,300,300,1.0,0.6286148461963529,0.56082290139194,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,KLE,16,complete_z16_ordered_prefix,300,300,1.0,0.6326211088598268,0.5657512653278236,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,LS,3,complete_z16_ordered_prefix,300,300,1.0,0.6654079941057285,0.6150151589179915,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,LS,4,complete_z16_ordered_prefix,300,300,1.0,0.6770814146251614,0.6235821731299616,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,LS,6,complete_z16_ordered_prefix,300,300,1.0,0.6770814146251612,0.6235821731299616,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,LS,8,complete_z16_ordered_prefix,300,300,1.0,0.6770583901270953,0.6235823419803486,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,LS,12,complete_z16_ordered_prefix,300,300,1.0,0.6770583901270952,0.6235823419803486,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,LS,16,complete_z16_ordered_prefix,300,300,1.0,0.6770583901270953,0.6235823419803486,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,MC-OE,3,complete_z16_ordered_prefix,300,300,1.0,0.7249953951003869,0.5994802346619881,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,MC-OE,4,complete_z16_ordered_prefix,300,300,1.0,0.7396850248664579,0.6366528248902277,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,MC-OE,6,complete_z16_ordered_prefix,300,300,1.0,0.7637226008473015,0.6819886238012821,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,MC-OE,8,complete_z16_ordered_prefix,300,300,1.0,0.7720344446491066,0.6990250268599582,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,MC-OE,12,complete_z16_ordered_prefix,300,300,1.0,0.783431571191748,0.7232252784023061,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,MC-OE,16,complete_z16_ordered_prefix,300,300,1.0,0.7936774728310922,0.7482895949944314,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PE,3,complete_z16_ordered_prefix,300,300,1.0,0.5622121937741758,0.49502546089438765,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PE,4,complete_z16_ordered_prefix,300,300,1.0,0.5668170933873641,0.4947777513690623,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PE,6,complete_z16_ordered_prefix,300,300,1.0,0.5917756492908455,0.5346852312233813,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PE,8,complete_z16_ordered_prefix,300,300,1.0,0.5993737336526064,0.5304295017580017,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PE,12,complete_z16_ordered_prefix,300,300,1.0,0.6236876036102413,0.5566864431789358,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PE,16,complete_z16_ordered_prefix,300,300,1.0,0.6452845827960951,0.578951819226776,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PPL,3,complete_z16_ordered_prefix,300,300,1.0,0.48333026340025786,0.40594250602788456,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PPL,4,complete_z16_ordered_prefix,300,300,1.0,0.48991526984711736,0.4181398603221037,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PPL,6,complete_z16_ordered_prefix,300,300,1.0,0.45625345367470993,0.3934777868571962,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PPL,8,complete_z16_ordered_prefix,300,300,1.0,0.4682722416651317,0.41491994879356253,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PPL,12,complete_z16_ordered_prefix,300,300,1.0,0.46500276293976794,0.40367590326700853,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,PPL,16,complete_z16_ordered_prefix,300,300,1.0,0.4542733468410389,0.3883751094483848,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SAUP,16,complete_z16_endpoint_only,300,300,1.0,0.6555535089335054,0.6025548399708729,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SD,3,complete_z16_ordered_prefix,300,300,1.0,0.6263584453858906,0.5184638263661923,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SD,4,complete_z16_ordered_prefix,300,300,1.0,0.6420151040707313,0.5257864518739628,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SD,6,complete_z16_ordered_prefix,300,300,1.0,0.6420151040707313,0.5257864518739628,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SD,8,complete_z16_ordered_prefix,300,300,1.0,0.6420151040707313,0.5257864518739628,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SD,12,complete_z16_ordered_prefix,300,300,1.0,0.6420151040707313,0.5257864518739628,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SD,16,complete_z16_ordered_prefix,300,300,1.0,0.6420151040707313,0.5257864518739628,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SE,3,complete_z16_ordered_prefix,300,300,1.0,0.6189445570086571,0.5341782333557237,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SE,4,complete_z16_ordered_prefix,300,300,1.0,0.6259900534168354,0.5382305691402367,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SE,6,complete_z16_ordered_prefix,300,300,1.0,0.6259900534168354,0.5382305691402367,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SE,8,complete_z16_ordered_prefix,300,300,1.0,0.6259900534168354,0.5382305691402367,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SE,12,complete_z16_ordered_prefix,300,300,1.0,0.6259900534168354,0.5382305691402367,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SE,16,complete_z16_ordered_prefix,300,300,1.0,0.6259900534168354,0.5382305691402367,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SNNE,3,complete_z16_ordered_prefix,300,300,1.0,0.651293976791306,0.5664580896554525,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SNNE,4,complete_z16_ordered_prefix,300,300,1.0,0.6689307423098176,0.5817043815191911,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SNNE,6,complete_z16_ordered_prefix,300,300,1.0,0.6494750414440965,0.5720553014984169,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SNNE,8,complete_z16_ordered_prefix,300,300,1.0,0.6593295266163197,0.5832723252441857,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SNNE,12,complete_z16_ordered_prefix,300,300,1.0,0.6937511512249035,0.6446530078556993,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SNNE,16,complete_z16_ordered_prefix,300,300,1.0,0.7131608030944925,0.6703327723892777,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SentSAR,3,complete_z16_ordered_prefix,300,300,1.0,0.5912230613372629,0.5108695739135042,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SentSAR,4,complete_z16_ordered_prefix,300,300,1.0,0.5966107938846934,0.49935616785442627,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SentSAR,6,complete_z16_ordered_prefix,300,300,1.0,0.628568797200221,0.537421051574602,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SentSAR,8,complete_z16_ordered_prefix,300,300,1.0,0.6251611714864616,0.5271498804828934,8.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SentSAR,12,complete_z16_ordered_prefix,300,300,1.0,0.6439491619082705,0.5523517089767458,12.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,SentSAR,16,complete_z16_ordered_prefix,300,300,1.0,0.6566126358445386,0.5725033724455983,16.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,UProp,3,strict_z8_n4_prefix,300,300,1.0,0.5936176091361208,0.4901177321068302,3.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,UProp,4,strict_z8_n4_prefix,300,300,1.0,0.5992355866642107,0.4830791766015459,4.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,UProp,6,strict_z8_n4_prefix,300,300,1.0,0.6084914348867194,0.514396655252111,6.0,
dbbench,gptoss20b,dbbench-gptoss20b,303,UProp,8,strict_z8_n4_prefix,300,300,1.0,0.610655737704918,0.5422319539404683,8.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Adaptive,3,complete_z16_ordered_prefix,200,200,1.0,0.5656281920326863,0.9137739119216007,3.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Adaptive,4,complete_z16_ordered_prefix,200,200,1.0,0.5965270684371807,0.9174622141290425,4.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Adaptive,6,complete_z16_ordered_prefix,200,200,1.0,0.5743105209397344,0.900754702082218,6.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Adaptive,8,complete_z16_ordered_prefix,200,200,1.0,0.5464759959141982,0.8846559311150397,8.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Adaptive,12,complete_z16_ordered_prefix,200,200,1.0,0.5515832482124616,0.9094034158354207,12.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Adaptive,16,complete_z16_ordered_prefix,200,200,1.0,0.5947395301327886,0.9272278483487707,16.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Fixed,3,complete_z16_ordered_prefix,200,200,1.0,0.5840143003064352,0.9074233748891358,3.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Fixed,4,complete_z16_ordered_prefix,200,200,1.0,0.5995914198161388,0.9038351147796607,4.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Fixed,6,complete_z16_ordered_prefix,200,200,1.0,0.5255362614913177,0.8893676368793064,6.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Fixed,8,complete_z16_ordered_prefix,200,200,1.0,0.5513278855975485,0.9082099844441627,8.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Fixed,12,complete_z16_ordered_prefix,200,200,1.0,0.5786516853932584,0.9217503509060618,12.0,
webshop,gemma3,webshop-gemma3,303,BSE-Ciosek-Fixed,16,complete_z16_ordered_prefix,200,200,1.0,0.5947395301327886,0.9272278483487707,16.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-MaxProb,3,complete_z16_ordered_prefix,200,200,1.0,0.5191521961184883,0.9057914189144989,3.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-MaxProb,4,complete_z16_ordered_prefix,200,200,1.0,0.5375383043922369,0.9137521837580476,4.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-MaxProb,6,complete_z16_ordered_prefix,200,200,1.0,0.4977017364657814,0.8996580588630414,6.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-MaxProb,8,complete_z16_ordered_prefix,200,200,1.0,0.5168539325842697,0.9035726068111983,8.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-MaxProb,12,complete_z16_ordered_prefix,200,200,1.0,0.536006128702758,0.9099661877687028,12.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-MaxProb,16,complete_z16_ordered_prefix,200,200,1.0,0.5423901940755874,0.910490817598232,16.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-PPL,3,complete_z16_ordered_prefix,200,200,1.0,0.5232379979570991,0.9081844002352294,3.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-PPL,4,complete_z16_ordered_prefix,200,200,1.0,0.5400919305413687,0.9153304972454238,4.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-PPL,6,complete_z16_ordered_prefix,200,200,1.0,0.5002553626149131,0.9010337738230412,6.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-PPL,8,complete_z16_ordered_prefix,200,200,1.0,0.5222165474974463,0.9078089361231942,8.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-PPL,12,complete_z16_ordered_prefix,200,200,1.0,0.5411133810010214,0.9123503167469239,12.0,
webshop,gemma3,webshop-gemma3,303,CoCoA-PPL,16,complete_z16_ordered_prefix,200,200,1.0,0.5510725229826353,0.9147441533365421,16.0,
webshop,gemma3,webshop-gemma3,303,Degree,3,strict_z8_n4_prefix,200,200,1.0,0.5938457609805925,0.9245558306869481,3.0,
webshop,gemma3,webshop-gemma3,303,Degree,4,strict_z8_n4_prefix,200,200,1.0,0.5850357507660878,0.915694714160534,4.0,
webshop,gemma3,webshop-gemma3,303,Degree,6,strict_z8_n4_prefix,200,200,1.0,0.6108273748723186,0.925777392358181,6.0,
webshop,gemma3,webshop-gemma3,303,Degree,8,strict_z8_n4_prefix,200,200,1.0,0.6115934627170582,0.9302525016616052,8.0,
webshop,gemma3,webshop-gemma3,303,EigV,3,complete_z16_ordered_prefix,200,200,1.0,0.5711184882533197,0.9129924411706226,3.0,
webshop,gemma3,webshop-gemma3,303,EigV,4,complete_z16_ordered_prefix,200,200,1.0,0.5579673135852912,0.9061197739450205,4.0,
webshop,gemma3,webshop-gemma3,303,EigV,6,complete_z16_ordered_prefix,200,200,1.0,0.5135342185903984,0.8975036621895708,6.0,
webshop,gemma3,webshop-gemma3,303,EigV,8,complete_z16_ordered_prefix,200,200,1.0,0.5670326864147088,0.9081978990997482,8.0,
webshop,gemma3,webshop-gemma3,303,EigV,12,complete_z16_ordered_prefix,200,200,1.0,0.5900153217568949,0.9151547961418457,12.0,
webshop,gemma3,webshop-gemma3,303,EigV,16,complete_z16_ordered_prefix,200,200,1.0,0.5589887640449438,0.9078311155826436,16.0,
webshop,gemma3,webshop-gemma3,303,KLE,3,complete_z16_ordered_prefix,200,200,1.0,0.5220888661899898,0.8942903172504957,3.0,
webshop,gemma3,webshop-gemma3,303,KLE,4,complete_z16_ordered_prefix,200,200,1.0,0.5393258426966293,0.8987547186570148,4.0,
webshop,gemma3,webshop-gemma3,303,KLE,6,complete_z16_ordered_prefix,200,200,1.0,0.5180030643513789,0.895831635725533,6.0,
webshop,gemma3,webshop-gemma3,303,KLE,8,complete_z16_ordered_prefix,200,200,1.0,0.5316649642492339,0.8992610417185594,8.0,
webshop,gemma3,webshop-gemma3,303,KLE,12,complete_z16_ordered_prefix,200,200,1.0,0.5466036772216548,0.8999625600369735,12.0,
webshop,gemma3,webshop-gemma3,303,KLE,16,complete_z16_ordered_prefix,200,200,1.0,0.5523493360572012,0.8971624108305484,16.0,
webshop,gemma3,webshop-gemma3,303,LS,3,complete_z16_ordered_prefix,200,200,1.0,0.5143003064351379,0.9187108213980614,3.0,
webshop,gemma3,webshop-gemma3,303,LS,4,complete_z16_ordered_prefix,200,200,1.0,0.5128958120531155,0.9181857850491368,4.0,
webshop,gemma3,webshop-gemma3,303,LS,6,complete_z16_ordered_prefix,200,200,1.0,0.5128958120531155,0.9181857850491368,6.0,
webshop,gemma3,webshop-gemma3,303,LS,8,complete_z16_ordered_prefix,200,200,1.0,0.5128958120531155,0.9181857850491368,8.0,
webshop,gemma3,webshop-gemma3,303,LS,12,complete_z16_ordered_prefix,200,200,1.0,0.5128958120531155,0.9181857850491368,12.0,
webshop,gemma3,webshop-gemma3,303,LS,16,complete_z16_ordered_prefix,200,200,1.0,0.5128958120531155,0.9181857850491368,16.0,
webshop,gemma3,webshop-gemma3,303,MC-OE,3,complete_z16_ordered_prefix,200,200,1.0,0.5542645556690501,0.9043017656500802,3.0,
webshop,gemma3,webshop-gemma3,303,MC-OE,4,complete_z16_ordered_prefix,200,200,1.0,0.5734167517875384,0.9051138641837456,4.0,
webshop,gemma3,webshop-gemma3,303,MC-OE,6,complete_z16_ordered_prefix,200,200,1.0,0.5326864147088866,0.8940251566014051,6.0,
webshop,gemma3,webshop-gemma3,303,MC-OE,8,complete_z16_ordered_prefix,200,200,1.0,0.5468590398365679,0.9060014941647496,8.0,
webshop,gemma3,webshop-gemma3,303,MC-OE,12,complete_z16_ordered_prefix,200,200,1.0,0.5792900919305414,0.9206747167185756,12.0,
webshop,gemma3,webshop-gemma3,303,MC-OE,16,complete_z16_ordered_prefix,200,200,1.0,0.5957609805924412,0.9264439498086222,16.0,
webshop,gemma3,webshop-gemma3,303,PE,3,complete_z16_ordered_prefix,200,200,1.0,0.5206843718079673,0.8938672852482707,3.0,
webshop,gemma3,webshop-gemma3,303,PE,4,complete_z16_ordered_prefix,200,200,1.0,0.534729315628192,0.8909980109367901,4.0,
