dataset,backbone,combination,seed,method,budget,trajectory_regime,tasks,used,coverage,auroc,aupr,mean_trajectories
webshop,gptoss20b,webshop-gptoss20b,303,SD,2,complete_z16_ordered_prefix,200,200,1.0,0.5029761904761905,0.8409523809523809,
webshop,gptoss20b,webshop-gptoss20b,303,SE,2,complete_z16_ordered_prefix,200,200,1.0,0.5029761904761905,0.8409523809523809,
webshop,gptoss20b,webshop-gptoss20b,303,SNNE,2,complete_z16_ordered_prefix,200,200,1.0,0.5416666666666666,0.8533333333333332,
webshop,gptoss20b,webshop-gptoss20b,303,SentSAR,2,complete_z16_ordered_prefix,200,200,1.0,0.6010044642857142,0.8870733083453793,
webshop,gptoss20b,webshop-gptoss20b,303,UProp,2,strict_z8_n4_prefix,200,200,1.0,0.6324404761904762,0.8923251310987308,
strategyqa,gemma3,strategyqa-gemma3,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,687,687,1.0,0.6593029831754561,0.1862457167901189,
strategyqa,gemma3,strategyqa-gemma3,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,687,687,1.0,0.6632263537395731,0.1882462092793518,
strategyqa,gemma3,strategyqa-gemma3,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,687,687,1.0,0.6791142372402093,0.2062066006384688,
strategyqa,gemma3,strategyqa-gemma3,303,CoCoA-PPL,2,complete_z16_ordered_prefix,687,687,1.0,0.7115792450162589,0.2416373910433463,
strategyqa,gemma3,strategyqa-gemma3,303,Degree,2,strict_z8_n4_prefix,687,687,1.0,0.7768450445355578,0.1558101273491027,
strategyqa,gemma3,strategyqa-gemma3,303,EigV,2,complete_z16_ordered_prefix,687,687,1.0,0.6429556058249682,0.181598043155983,
strategyqa,gemma3,strategyqa-gemma3,303,KLE,2,complete_z16_ordered_prefix,687,687,1.0,0.6667432489749753,0.1680891888315469,
strategyqa,gemma3,strategyqa-gemma3,303,LS,2,complete_z16_ordered_prefix,687,687,1.0,0.7769157358970734,0.155824401749426,
strategyqa,gemma3,strategyqa-gemma3,303,MC-OE,2,complete_z16_ordered_prefix,687,687,1.0,0.6667432489749753,0.1680891888315469,
strategyqa,gemma3,strategyqa-gemma3,303,PE,2,complete_z16_ordered_prefix,687,687,1.0,0.778311890287007,0.1989700432761247,
strategyqa,gemma3,strategyqa-gemma3,303,PPL,2,complete_z16_ordered_prefix,687,687,1.0,0.5827442386540366,0.1041287880367258,
strategyqa,gemma3,strategyqa-gemma3,303,SD,2,complete_z16_ordered_prefix,687,687,1.0,0.7893397426834442,0.1724627952067069,
strategyqa,gemma3,strategyqa-gemma3,303,SE,2,complete_z16_ordered_prefix,687,687,1.0,0.7876078043263113,0.2162234982768362,
strategyqa,gemma3,strategyqa-gemma3,303,SNNE,2,complete_z16_ordered_prefix,687,687,1.0,0.6667432489749753,0.1680891888315469,
strategyqa,gemma3,strategyqa-gemma3,303,SentSAR,2,complete_z16_ordered_prefix,687,687,1.0,0.7559027286865545,0.17879118652852,
strategyqa,gemma3,strategyqa-gemma3,303,UProp,2,strict_z8_n4_prefix,687,687,1.0,0.7729040011310617,0.2053428480892587,
dbbench,qwen35,dbbench-qwen35,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,300,300,1.0,0.6533528938526336,0.5243013377687573,
dbbench,qwen35,dbbench-qwen35,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,300,300,1.0,0.6326250532393166,0.5122626002253717,
dbbench,qwen35,dbbench-qwen35,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,300,300,1.0,0.6492830438691968,0.5447456972146119,
dbbench,qwen35,dbbench-qwen35,303,CoCoA-PPL,2,complete_z16_ordered_prefix,300,300,1.0,0.6421371444796744,0.5451273110666224,
dbbench,qwen35,dbbench-qwen35,303,Degree,2,strict_z8_n4_prefix,300,300,1.0,0.6538024703042924,0.5165164895255296,
dbbench,qwen35,dbbench-qwen35,303,EigV,2,complete_z16_ordered_prefix,300,300,1.0,0.6252425346647106,0.5131667924179604,
dbbench,qwen35,dbbench-qwen35,303,KLE,2,complete_z16_ordered_prefix,300,300,1.0,0.5642421087501774,0.4229400196656833,
dbbench,qwen35,dbbench-qwen35,303,LS,2,complete_z16_ordered_prefix,300,300,1.0,0.7061899578817851,0.5767114857273112,
dbbench,qwen35,dbbench-qwen35,303,MC-OE,2,complete_z16_ordered_prefix,300,300,1.0,0.6178836780086129,0.4604006311312341,
dbbench,qwen35,dbbench-qwen35,303,PE,2,complete_z16_ordered_prefix,300,300,1.0,0.5827930528607259,0.4122959591349648,
dbbench,qwen35,dbbench-qwen35,303,PPL,2,complete_z16_ordered_prefix,300,300,1.0,0.6202735317779565,0.491996141591578,
dbbench,qwen35,dbbench-qwen35,303,SD,2,complete_z16_ordered_prefix,300,300,1.0,0.6775826984051867,0.5003379562495404,
dbbench,qwen35,dbbench-qwen35,303,SE,2,complete_z16_ordered_prefix,300,300,1.0,0.669892574889972,0.4899800185077017,
dbbench,qwen35,dbbench-qwen35,303,SNNE,2,complete_z16_ordered_prefix,300,300,1.0,0.5755998296341868,0.4094446374897457,
dbbench,qwen35,dbbench-qwen35,303,SentSAR,2,complete_z16_ordered_prefix,300,300,1.0,0.5807581278690076,0.3968527896920431,
dbbench,qwen35,dbbench-qwen35,303,UProp,2,strict_z8_n4_prefix,300,300,1.0,0.5437035634849273,0.3823958628943743,
strategyqa,qwen35,strategyqa-qwen35,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,687,687,1.0,0.628908605392368,0.2151878729595254,
strategyqa,qwen35,strategyqa-qwen35,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,687,687,1.0,0.6350676199500388,0.2155371055282357,
strategyqa,qwen35,strategyqa-qwen35,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,687,687,1.0,0.6782668619174779,0.2208656942115295,
strategyqa,qwen35,strategyqa-qwen35,303,CoCoA-PPL,2,complete_z16_ordered_prefix,687,687,1.0,0.7364760099922475,0.2642908170110198,
strategyqa,qwen35,strategyqa-qwen35,303,Degree,2,strict_z8_n4_prefix,687,687,1.0,0.8042467051425617,0.3151281407439409,
strategyqa,qwen35,strategyqa-qwen35,303,EigV,2,complete_z16_ordered_prefix,687,687,1.0,0.6629770006029805,0.2126712522265532,
strategyqa,qwen35,strategyqa-qwen35,303,KLE,2,complete_z16_ordered_prefix,687,687,1.0,0.6557304677405461,0.1952664138512219,
strategyqa,qwen35,strategyqa-qwen35,303,LS,2,complete_z16_ordered_prefix,687,687,1.0,0.8042251701266258,0.3151508110562342,
strategyqa,qwen35,strategyqa-qwen35,303,MC-OE,2,complete_z16_ordered_prefix,687,687,1.0,0.6557304677405461,0.1952664138512219,
strategyqa,qwen35,strategyqa-qwen35,303,PE,2,complete_z16_ordered_prefix,687,687,1.0,0.8023300887242656,0.368210452184488,
strategyqa,qwen35,strategyqa-qwen35,303,PPL,2,complete_z16_ordered_prefix,687,687,1.0,0.7354853992591954,0.2354366485334298,
strategyqa,qwen35,strategyqa-qwen35,303,SD,2,complete_z16_ordered_prefix,687,687,1.0,0.781010422947713,0.2744512982032859,
strategyqa,qwen35,strategyqa-qwen35,303,SE,2,complete_z16_ordered_prefix,687,687,1.0,0.8170815746403651,0.3314995235717763,
strategyqa,qwen35,strategyqa-qwen35,303,SNNE,2,complete_z16_ordered_prefix,687,687,1.0,0.6557304677405461,0.1952664138512219,
strategyqa,qwen35,strategyqa-qwen35,303,SentSAR,2,complete_z16_ordered_prefix,687,687,1.0,0.8003919372900336,0.3554188190470324,
strategyqa,qwen35,strategyqa-qwen35,303,UProp,2,strict_z8_n4_prefix,687,687,1.0,0.7821733138082522,0.3225564180432949,
webshop,qwen35,webshop-qwen35,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,200,200,1.0,0.5501355013550137,0.856416727819248,
webshop,qwen35,webshop-qwen35,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,200,200,1.0,0.5020325203252033,0.8320188488198141,
webshop,qwen35,webshop-qwen35,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,200,200,1.0,0.6355013550135501,0.8899321346903546,
webshop,qwen35,webshop-qwen35,303,CoCoA-PPL,2,complete_z16_ordered_prefix,200,200,1.0,0.6268631436314364,0.8948317045669363,
webshop,qwen35,webshop-qwen35,303,Degree,2,strict_z8_n4_prefix,200,200,1.0,0.5099932249322494,0.8105999200026248,
webshop,qwen35,webshop-qwen35,303,EigV,2,complete_z16_ordered_prefix,200,200,1.0,0.6072154471544715,0.8660163355966498,
webshop,qwen35,webshop-qwen35,303,KLE,2,complete_z16_ordered_prefix,200,200,1.0,0.5789295392953929,0.846878707976269,
webshop,qwen35,webshop-qwen35,303,LS,2,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,
webshop,qwen35,webshop-qwen35,303,MC-OE,2,complete_z16_ordered_prefix,200,200,1.0,0.4905149051490515,0.8172177055103884,
webshop,qwen35,webshop-qwen35,303,PE,2,complete_z16_ordered_prefix,200,200,1.0,0.5460704607046071,0.8342500110691606,
webshop,qwen35,webshop-qwen35,303,PPL,2,complete_z16_ordered_prefix,200,200,1.0,0.4767953929539296,0.7900061495426801,
webshop,qwen35,webshop-qwen35,303,SD,2,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,
webshop,qwen35,webshop-qwen35,303,SE,2,complete_z16_ordered_prefix,200,200,1.0,0.5,0.82,
webshop,qwen35,webshop-qwen35,303,SNNE,2,complete_z16_ordered_prefix,200,200,1.0,0.6146680216802168,0.8559587231652913,
webshop,qwen35,webshop-qwen35,303,SentSAR,2,complete_z16_ordered_prefix,200,200,1.0,0.5460704607046071,0.8342500110691606,
webshop,qwen35,webshop-qwen35,303,UProp,2,strict_z8_n4_prefix,200,200,1.0,0.5413279132791328,0.8212808472841785,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6460508421382989,0.5342024396860843,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6582822470969767,0.5368510860956931,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5993262893608118,0.5229703992376619,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,CoCoA-PPL,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6038414060048123,0.531849689817986,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,Degree,2,strict_z8_n4_prefix,1000,1000,1.0,0.6080656972486662,0.5354866818303723,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,EigV,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6195794539177737,0.5203652171715268,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,KLE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5302542106914949,0.4196397273612463,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,LS,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.395,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,MC-OE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6485197196359452,0.5017178668935929,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,PE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5898399414164662,0.4917522308198201,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,PPL,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5626404435610419,0.4556069253782844,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,SD,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.395,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,SE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.395,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,SNNE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6408641071241762,0.4931036196281562,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,SentSAR,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5898399414164662,0.4917522308198201,
hotpotqa,gptoss20b,hotpotqa-gptoss20b,303,UProp,2,strict_z8_n4_prefix,1000,1000,1.0,0.5551166440004185,0.4609027937902383,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,687,687,1.0,0.5950044603033007,0.1127188013709549,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,687,687,1.0,0.5624442462087422,0.1085374465506148,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,687,686,0.9985443959243084,0.6653671215074723,0.102290008011884,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,CoCoA-PPL,2,complete_z16_ordered_prefix,687,686,0.9985443959243084,0.714993502274204,0.1176029289114042,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,Degree,2,strict_z8_n4_prefix,687,687,1.0,0.7679831319438812,0.1288290799434193,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,EigV,2,complete_z16_ordered_prefix,687,686,0.9985443959243084,0.5676575698505524,0.0792851483203168,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,KLE,2,complete_z16_ordered_prefix,687,686,0.9985443959243084,0.5627842755035737,0.0738444751334117,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,LS,2,complete_z16_ordered_prefix,687,687,1.0,0.7679831319438812,0.128847865267997,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,MC-OE,2,complete_z16_ordered_prefix,687,687,1.0,0.5620590381964155,0.073155762959706,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,PE,2,complete_z16_ordered_prefix,687,687,1.0,0.8001378639202011,0.1599044096832877,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,PPL,2,complete_z16_ordered_prefix,687,687,1.0,0.7533046792636445,0.1163704972728567,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,SD,2,complete_z16_ordered_prefix,687,687,1.0,0.7414646014110777,0.1125063103873198,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,SE,2,complete_z16_ordered_prefix,687,687,1.0,0.8060984510583084,0.1503946203585545,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,SNNE,2,complete_z16_ordered_prefix,687,686,0.9985443959243084,0.5613832033788173,0.0732215409864501,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,SentSAR,2,complete_z16_ordered_prefix,687,687,1.0,0.7329900251398913,0.1361016680269059,
strategyqa,gptoss20b,strategyqa-gptoss20b,303,UProp,2,strict_z8_n4_prefix,687,687,1.0,0.799043062200957,0.1671213496008248,
hotpotqa,gemma3,hotpotqa-gemma3,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6278397772045122,0.578533440623577,
hotpotqa,gemma3,hotpotqa-gemma3,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6206319246294456,0.5770366282335031,
hotpotqa,gemma3,hotpotqa-gemma3,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5923599177395272,0.5713757692853769,
hotpotqa,gemma3,hotpotqa-gemma3,303,CoCoA-PPL,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6035479859464985,0.563514044080836,
hotpotqa,gemma3,hotpotqa-gemma3,303,Degree,2,strict_z8_n4_prefix,1000,1000,1.0,0.5085942876460385,0.4862971935351023,
hotpotqa,gemma3,hotpotqa-gemma3,303,EigV,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6165913417230431,0.5600747319466857,
hotpotqa,gemma3,hotpotqa-gemma3,303,KLE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.547806856917486,0.4947939618079016,
hotpotqa,gemma3,hotpotqa-gemma3,303,LS,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.461,
hotpotqa,gemma3,hotpotqa-gemma3,303,MC-OE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6260810772741359,0.54711719641694,
hotpotqa,gemma3,hotpotqa-gemma3,303,PE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5442029306299526,0.4995167042458779,
hotpotqa,gemma3,hotpotqa-gemma3,303,PPL,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5120996140518916,0.4887418755083249,
hotpotqa,gemma3,hotpotqa-gemma3,303,SD,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.461,
hotpotqa,gemma3,hotpotqa-gemma3,303,SE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.461,
hotpotqa,gemma3,hotpotqa-gemma3,303,SNNE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6107558385215651,0.5231434840632871,
hotpotqa,gemma3,hotpotqa-gemma3,303,SentSAR,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5442029306299526,0.4995167042458779,
hotpotqa,gemma3,hotpotqa-gemma3,303,UProp,2,strict_z8_n4_prefix,1000,1000,1.0,0.5521231170440963,0.512149105013423,
hotpotqa,qwen35,hotpotqa-qwen35,303,BSE-Ciosek-Adaptive,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6036087392958496,0.5011810601129041,
hotpotqa,qwen35,hotpotqa-qwen35,303,BSE-Ciosek-Fixed,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6031130333486175,0.4974187426757561,
hotpotqa,qwen35,hotpotqa-qwen35,303,CoCoA-MaxProb,2,complete_z16_ordered_prefix,1000,999,0.999,0.6092177729926704,0.4875634261256589,
hotpotqa,qwen35,hotpotqa-qwen35,303,CoCoA-PPL,2,complete_z16_ordered_prefix,1000,999,0.999,0.6217772992670504,0.5034922414737264,
hotpotqa,qwen35,hotpotqa-qwen35,303,Degree,2,strict_z8_n4_prefix,1000,1000,1.0,0.52728035062934,0.4144484656399385,
hotpotqa,qwen35,hotpotqa-qwen35,303,EigV,2,complete_z16_ordered_prefix,1000,999,0.999,0.6128535343078388,0.4795372801099267,
hotpotqa,qwen35,hotpotqa-qwen35,303,KLE,2,complete_z16_ordered_prefix,1000,999,0.999,0.5423102405896725,0.435840469880252,
hotpotqa,qwen35,hotpotqa-qwen35,303,LS,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.411,
hotpotqa,qwen35,hotpotqa-qwen35,303,MC-OE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.6018118052371333,0.4713021653141948,
hotpotqa,qwen35,hotpotqa-qwen35,303,PE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5608293160497192,0.455404650331861,
hotpotqa,qwen35,hotpotqa-qwen35,303,PPL,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5425749445428971,0.4426534733337324,
hotpotqa,qwen35,hotpotqa-qwen35,303,SD,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.411,
hotpotqa,qwen35,hotpotqa-qwen35,303,SE,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5,0.411,
hotpotqa,qwen35,hotpotqa-qwen35,303,SNNE,2,complete_z16_ordered_prefix,1000,999,0.999,0.5978446312476707,0.4567348081085728,
hotpotqa,qwen35,hotpotqa-qwen35,303,SentSAR,2,complete_z16_ordered_prefix,1000,1000,1.0,0.5608293160497192,0.455404650331861,
hotpotqa,qwen35,hotpotqa-qwen35,303,UProp,2,strict_z8_n4_prefix,1000,1000,1.0,0.5951941308415848,0.491218683704606,
